ID_MAXIMO,Route,Order,Night_shift,longitude,latitude,ID,Service_time
HLT3411,15.0,6,0,4.26869833451072,52.0477124666053,322,20
HLT3412,15.0,7,0,4.26868762699302,52.0475936956631,323,15
HLT3323,15.0,8,0,4.26385473215324,52.0453663001048,324,20
HLT3322,15.0,9,0,4.26367949667824,52.0451257772462,325,9
HLT3320,15.0,10,0,4.25955067643816,52.0429242712834,326,20
HLT3321,15.0,11,0,4.26096666202824,52.0435738241702,327,15
HLT3405,15.0,12,0,4.27089447410194,52.053112189457,328,15
HLT3406,15.0,13,0,4.27159931046594,52.0526932210473,329,15
HLT3319,15.0,14,0,4.25645385688362,52.0411331030516,330,9
HLT3318,15.0,15,0,4.25564423852357,52.0405391486485,331,15
HLT3361,15.0,16,0,4.25138391005665,52.0382738684478,332,9
HLT3362,15.0,17,0,4.25167428443517,52.0382394648354,333,20
HLT3383,15.0,18,0,4.247341,52.040893,334,9
HLT3831,15.0,19,0,4.31707574907799,52.0528976293673,335,20
HLT3832,15.0,20,0,4.31718163910084,52.0530424479811,336,20
HLT3830,15.0,21,0,4.31314795195388,52.0521382111461,337,20
HLT3829,15.0,22,0,4.3130338564257,52.0519980239806,338,15
HLT3628,16.0,1,0,4.30970802487795,52.0549794250182,339,15
HLT3629,16.0,2,0,4.3069375086602,52.05557647248,340,9
HLT3120,16.0,3,0,4.28386639706819,52.0620224434907,341,9
HLT3119,16.0,4,0,4.28369421306727,52.0621057744916,342,9
HLT3122,16.0,5,0,4.28896101903139,52.0634384554823,343,15
HLT3125,16.0,6,0,4.290986,52.061586,344,9
HLT3126,16.0,7,0,4.290975,52.062026,345,9
HLT3121,16.0,8,0,4.28893585765551,52.0635550932196,346,20
HLT3010,16.0,9,0,4.29303676506319,52.0650347876347,347,15
HLT3009,16.0,10,0,4.2922575271077,52.0647999584986,348,15
HLS0209,16.0,11,0,4.293086,52.059769,349,9
HLS0208,16.0,12,0,4.293286,52.059989,350,9
HLS0159,16.0,13,0,4.297677,52.061091,351,20
HLS0160,16.0,14,0,4.297795,52.061056,352,15
HLS0145,16.0,15,0,4.300864,52.062576,353,38
HLS0153,16.0,16,0,4.30153,52.069387,354,9
HLS0154,16.0,17,0,4.301586,52.069495,355,9
HLT2909,16.0,18,0,4.29988572911518,52.0695292616339,356,20
HLT2910,16.0,19,0,4.30018187767599,52.0696457209712,357,15
HLT2914,16.0,20,0,4.29629262165418,52.0664445261655,358,9
HLT2913,16.0,21,0,4.29664274776856,52.0669020617042,359,20
HLT3220,16.0,22,0,4.27930098012377,52.059629346447,360,20
HLT3407,16.0,23,0,4.2739476630964,52.0553528654491,361,15
HLT3409,16.0,24,0,4.27420511612319,52.0536654418527,362,20
HLT3410,16.0,25,0,4.27510786782432,52.0533970975609,363,15
HLT3408,16.0,26,0,4.27463851350802,52.0554122317093,364,15
HLT3219,16.0,27,0,4.27895473356375,52.0591470110401,365,15
HLS0032,17.0,1,0,4.34982,52.019171,366,16
HLS0026,17.0,2,0,4.35255,52.023356,367,9
HLS0027,17.0,3,0,4.352697,52.023322,368,9
HLS0018,17.0,4,0,4.355161,52.024521,369,9
HLS0019,17.0,5,0,4.355293,52.024477,370,9
HLS0048,17.0,6,0,4.359241,52.020709,371,9
HLS0047,17.0,7,0,4.359237,52.020853,372,9
HLS0013,17.0,8,0,4.355605,52.020408,373,16
HLS0070,17.0,9,0,4.361901,52.019034,374,9
HLS0069,17.0,10,0,4.361957,52.019169,375,9
HLS0023,17.0,11,0,4.365037,52.016346,376,9
HLS0022,17.0,12,0,4.365948,52.015365,377,9
HLS0025,17.0,13,0,4.370789,52.0145,378,9
HLS0024,17.0,14,0,4.370819,52.014464,379,9
HLS0078,17.0,15,0,4.36423,52.013409,380,9
HLS0077,17.0,16,0,4.363953,52.013407,381,9
HLS0030,17.0,17,0,4.36204,52.012356,382,9
HLS0031,17.0,18,0,4.361675,52.01238,383,9
HLS0083,17.0,19,0,4.375616,52.011062,384,9
HLS0066,17.0,20,0,4.358199,52.010885,385,9
HLS0067,17.0,21,0,4.358576,52.01096,386,9
HLS0066,17.0,22,0,4.358199,52.010885,387,9
HLS0084,17.0,23,0,4.375897,52.010867,388,9
HLS0052,17.0,24,0,4.378021,52.012953,389,16
HLS0319,17.0,25,0,4.375749,52.014192,390,9
HLS0318,17.0,26,0,4.375723,52.014066,391,9
HLS0038,17.0,27,0,4.374033,52.015354,392,9
HLS0040,17.0,28,0,4.374017,52.015444,393,9
HLS0374,17.0,29,0,4.379545,52.017739,394,9
HLS0320,18.0,1,0,4.324362,52.004669,395,9
HLS0321,18.0,2,0,4.324363,52.004615,396,9
HLS0334,18.0,3,0,4.322048,52.007669,397,9
HLS0335,18.0,4,0,4.321908,52.007443,398,9
HLS0081,18.0,5,0,4.333382,52.00946,399,9
HLS0082,18.0,6,0,4.333836,52.00995,400,9
HLS0376,18.0,7,0,4.334537,52.012994,401,9
HLS0103,18.0,8,0,4.338342,52.009747,402,9
HLS0102,18.0,9,0,4.338314,52.009675,403,9
HLS0061,18.0,10,0,4.342006,52.010634,404,16
HLS0111,18.0,11,0,4.34569,52.01073,405,9
HLS0110,18.0,12,0,4.345658,52.010819,406,9
HLS0049,18.0,13,0,4.349829,52.008087,407,9
HLS0050,18.0,14,0,4.34965,52.008293,408,9
HLC0472,18.0,15,0,4.352599,52.009262,409,9
HLC0473,18.0,16,0,4.354966,52.009571,410,9
HLS0330,18.0,17,0,4.351295,52.003894,411,9
HLS0329,18.0,18,0,4.350302,52.004649,412,9
HLS0036,18.0,19,0,4.346871,52.000637,413,9
HLS0115,18.0,20,0,4.342894,52.001312,414,9
HLS0114,18.0,21,0,4.342905,52.001455,415,9
HLS0113,18.0,22,0,4.344512,52.002503,416,9
HLS0112,18.0,23,0,4.344381,52.002502,417,9
HLS0064,18.0,24,0,4.345462,52.004238,418,9
HLS0065,18.0,25,0,4.34537,52.004426,419,9
HLS0037,18.0,26,0,4.34923,52.000639,420,9
HLS0377,18.0,27,0,4.336646,52.014964,421,9
HLS0076,19.0,1,0,4.379615,52.006827,422,9
HLS0075,19.0,2,0,4.379677,52.006684,423,9
HLS0088,19.0,3,0,4.373822,52.007308,424,9
HLS0087,19.0,4,0,4.372758,52.007335,425,9
HLS0029,19.0,5,0,4.37171,52.009231,426,9
HLS0028,19.0,6,0,4.371574,52.008825,427,9
HLS0378,19.0,7,0,4.369782,52.006895,428,9
HLS0068,19.0,8,0,4.369292,52.006657,429,9
HLS0100,19.0,9,0,4.37757,52.001282,430,16
HLS0079,19.0,10,0,4.379873,51.99793,431,9
HLS0080,19.0,11,0,4.38012,51.99796,432,9
HLS0098,19.0,12,0,4.3772,52.002833,433,9
HLS0099,19.0,13,0,4.37723,52.002798,434,9
HLS0085,19.0,14,0,4.380008,52.003595,435,9
HLS0086,19.0,15,0,4.38056,52.003671,436,9
HLS0391,19.0,16,0,4.37762,51.984842,437,9
HLS0392,19.0,17,0,4.377639,51.984617,438,9
HLS0393,19.0,18,0,4.379791,51.981498,439,9
HLS0394,19.0,19,0,4.379823,51.981382,440,9
HLS0395,19.0,20,0,4.383842,51.976113,441,9
HLS0396,19.0,21,0,4.383769,51.976121,442,9
HLS0092,19.0,22,0,4.339829,51.998453,443,9
HLS0091,19.0,23,0,4.340699,51.998631,444,9
HLS0096,19.0,24,0,4.333998,51.997466,445,9
HLS0097,19.0,25,0,4.334276,51.997432,446,9
HLS0063,19.0,26,0,4.333908,51.995712,447,16
HLS0340,20.0,1,0,4.357765,51.991069,448,9
HLS0053,20.0,2,0,4.356582,51.993127,449,9
HLS0073,20.0,3,0,4.355471,51.995202,450,9
